scenario,detection_rate,estimated_true_value_usd
baseline_10_30,0.11306476688249399,270819608478.44186
baseline_10_30,0.23164300545023653,132186835688.42487
baseline_10_30,0.2948285807866338,103857488368.75146
baseline_10_30,0.14495808466673546,211234550802.87732
baseline_10_30,0.2855107090113436,107246961088.9683
baseline_10_30,0.287431420814871,106530301429.86758
baseline_10_30,0.2558332211518604,119687958279.84927
baseline_10_30,0.2571579957563069,119071374039.01762
baseline_10_30,0.10786104684641794,283885209675.5838
baseline_10_30,0.26459472956323843,115724738547.76866
baseline_10_30,0.1419394035940889,215726959001.38687
baseline_10_30,0.15641904967256676,195757204534.3629
baseline_10_30,0.16987223235550064,180254038433.67935
baseline_10_30,0.2896020599060849,105731830463.33696
baseline_10_30,0.19359990593432347,158162039139.68253
baseline_10_30,0.27948419245348244,109559526894.95941
baseline_10_30,0.23789302372586976,128713971600.56158
baseline_10_30,0.19453802435304965,157399336205.1089
baseline_10_30,0.2355556231813229,129991190557.36974
baseline_10_30,0.1794996204159921,170586187474.16187
baseline_10_30,0.2314162985368057,132316332485.77489
baseline_10_30,0.2586779551245741,118371725511.2724
baseline_10_30,0.17116965944479873,178887753817.7153
baseline_10_30,0.22754637805238365,134566659165.95795
baseline_10_30,0.26942734841313637,113649026649.18327
baseline_10_30,0.17536172323977803,174611399421.27133
baseline_10_30,0.23110313733357762,132495630535.84056
baseline_10_30,0.14880623505268717,205771995299.67126
baseline_10_30,0.19298590614328984,158665244067.5549
baseline_10_30,0.19984138902879933,153222293182.77316
baseline_10_30,0.14185040797528642,215862304077.10956
baseline_10_30,0.2314263512989554,132310584892.16019
baseline_10_30,0.22444476447836817,136426242648.10806
baseline_10_30,0.11187250685777311,273705817093.66403
baseline_10_30,0.1586954590527013,192949162393.2015
baseline_10_30,0.12219291191295818,250588642339.8684
baseline_10_30,0.12858200432642636,238137179928.29752
baseline_10_30,0.29269159886129015,104615766284.20605
baseline_10_30,0.13075210680147967,234184799380.0495
baseline_10_30,0.22504644184364955,136061497569.00665
baseline_10_30,0.21861498335091503,140064305888.2778
baseline_10_30,0.1358026008766751,225475474712.22635
baseline_10_30,0.10904166758864436,280811515239.63043
baseline_10_30,0.2640102459411887,115980937749.8338
baseline_10_30,0.20668180171964765,148151194953.08957
baseline_10_30,0.23206890110425513,131944244808.86157
baseline_10_30,0.19496635653885097,157053537048.18112
baseline_10_30,0.28614013432207586,107011048877.742
baseline_10_30,0.20289574287535042,150915713981.41608
baseline_10_30,0.14739874444987996,207736884151.24255
baseline_10_30,0.1055890124392102,289993771060.7151
baseline_10_30,0.21848065952037835,140150418655.0997
baseline_10_30,0.18354182672870606,166829307769.08472
baseline_10_30,0.2601019496582402,117723669276.82219
baseline_10_30,0.15104681460088337,202719640137.60965
baseline_10_30,0.14983871144644728,204354105853.12622
baseline_10_30,0.24172923674264893,126671296829.61072
baseline_10_30,0.21497737974461928,142434315350.7513
baseline_10_30,0.18304218814897905,167284691083.90143
baseline_10_30,0.2794338857005561,109579251002.63667
baseline_10_30,0.15676543333393317,195324665958.7126
baseline_10_30,0.15394227757720366,198906735574.7481
baseline_10_30,0.28842171281746815,106164531098.25934
baseline_10_30,0.253335276315427,120868109428.62239
baseline_10_30,0.2691859168003694,113750957939.34679
baseline_10_30,0.26282014998971887,116506119873.30933
baseline_10_30,0.29634319350180477,103326671815.85475
baseline_10_30,0.1714137798552642,178632989282.87976
baseline_10_30,0.27211539558629044,112526363434.34442
baseline_10_30,0.13672100267356235,223960878731.50394
baseline_10_30,0.2708105022142834,113068568794.25824
baseline_10_30,0.29613129275059175,103400608613.19472
baseline_10_30,0.24547712098407326,124737310658.82095
baseline_10_30,0.19248138637763715,159081127147.26804
baseline_10_30,0.1746801280795312,175292726404.9296
baseline_10_30,0.2828448281494993,108257789616.1455
baseline_10_30,0.12766129521336372,239854654839.9579
baseline_10_30,0.2505786832635058,122197768385.68307
baseline_10_30,0.2562440694704477,119496056876.95616
baseline_10_30,0.26757079974780207,114437584103.66245
baseline_10_30,0.20976943368528475,145970532321.51294
baseline_10_30,0.23617773429628336,129648783324.3863
baseline_10_30,0.13404451515798804,228432740151.53607
baseline_10_30,0.10992635241734544,278551550437.79767
baseline_10_30,0.23851519407594676,128378219335.04753
baseline_10_30,0.11589032435215746,264216672711.84305
baseline_10_30,0.2857972787685767,107139424251.19409
baseline_10_30,0.27909319664946974,109713014388.81383
baseline_10_30,0.13868189780634982,220794179948.27383
baseline_10_30,0.2915260999238738,105034012075.82841
baseline_10_30,0.21112632250587135,145032393575.51822
baseline_10_30,0.19279126859496643,158825428780.97324
baseline_10_30,0.28504483540325304,107422244141.01373
baseline_10_30,0.24140838330534792,126839654367.31789
baseline_10_30,0.2533105863720389,120879890328.9865
baseline_10_30,0.26119207765183683,117232330226.49065
baseline_10_30,0.2968199524034394,103160706185.29117
baseline_10_30,0.2520489904870069,121484937672.86795
baseline_10_30,0.16851983910489343,181700600133.87576
baseline_10_30,0.28311199813317783,108155627814.18889
baseline_10_30,0.20418103987540362,149965716300.14474
baseline_10_30,0.10420190971368459,293854076033.33057
baseline_10_30,0.10825686890449467,282847233710.7472
baseline_10_30,0.1955898540155977,156552884882.16498
baseline_10_30,0.23363780846044982,131058222560.78343
baseline_10_30,0.1422333595794692,215281112605.05737
baseline_10_30,0.2423546038018,126344436703.43803
baseline_10_30,0.14882678187441592,205743586699.74765
baseline_10_30,0.1212698646678992,252496001242.16718
baseline_10_30,0.16949464295997368,180655596926.76718
baseline_10_30,0.2332008517926648,131303790978.63338
baseline_10_30,0.15464839588722384,197998535478.84735
baseline_10_30,0.20031127711493607,152862865939.66382
baseline_10_30,0.219080714788571,139766551014.6524
baseline_10_30,0.2249480544522146,136121007911.75288
baseline_10_30,0.2230424496180227,137283983171.19763
baseline_10_30,0.19160535108738724,159808459033.37064
baseline_10_30,0.19480361971340696,157184737865.09396
baseline_10_30,0.1780032439078637,172020212820.79907
baseline_10_30,0.21898708417228852,139826309919.4145
baseline_10_30,0.25661440506063127,119323604972.9499
baseline_10_30,0.2697591113929738,113509255504.69048
baseline_10_30,0.1882510103354667,162655997677.0252
baseline_10_30,0.26633121167080087,114970212119.45454
baseline_10_30,0.14564451272157505,210238994436.81137
baseline_10_30,0.15622233397603555,196003702674.93533
baseline_10_30,0.2013963414384131,152039285724.4974
baseline_10_30,0.15867187458605594,192977841723.40152
baseline_10_30,0.14955509045488724,204741649426.23456
baseline_10_30,0.15918850259761871,192351554290.46274
baseline_10_30,0.10048135390782985,304734706579.5985
baseline_10_30,0.2158773621327183,141840513508.76935
baseline_10_30,0.10226514049206295,299419291387.95667
baseline_10_30,0.1735850351254975,176398592641.84692
baseline_10_30,0.25298978377697023,121033171548.21288
baseline_10_30,0.16867256262370428,181536080459.8349
baseline_10_30,0.10893402855446839,281088988501.99835
baseline_10_30,0.284249365465722,107722864568.77191
baseline_10_30,0.141075571289292,217047895819.13586
baseline_10_30,0.13877006937671268,220653891990.93216
baseline_10_30,0.2522240054449752,121400640854.16077
baseline_10_30,0.2206647389567528,138763248014.10364
baseline_10_30,0.19286672495296442,158763290595.0513
baseline_10_30,0.18643448586467465,164240836440.7928
baseline_10_30,0.2922896528575542,104759630046.65749
baseline_10_30,0.1484647997981388,206245224062.91745
baseline_10_30,0.23149714615506187,132270122584.20357
baseline_10_30,0.14991124353555188,204255232480.6889
baseline_10_30,0.16101468461810578,190169958550.3529
baseline_10_30,0.2054868420609136,149012732848.10333
baseline_10_30,0.24911185076503545,122917299220.35918
baseline_10_30,0.2697949813500973,113494164148.6256
baseline_10_30,0.2060658385563249,148594042148.59116
baseline_10_30,0.2810985103188103,108930338567.41258
baseline_10_30,0.2797611907278286,109451049375.93994
baseline_10_30,0.2530439356159191,121007270240.61111
baseline_10_30,0.203922703353164,150155698195.08392
baseline_10_30,0.19136555455515886,160008711970.14417
baseline_10_30,0.16579981727922516,184681481573.98514
baseline_10_30,0.21175188930865418,144603932459.79834
baseline_10_30,0.180494134820289,169646265405.3032
baseline_10_30,0.1599609630808348,191422677821.3989
baseline_10_30,0.14036779863492593,218142310398.85025
baseline_10_30,0.14740281818914017,207731142972.67383
baseline_10_30,0.28712548755134026,106643809858.04404
baseline_10_30,0.29719763614543043,103029607829.18098
baseline_10_30,0.1584040819959655,193304083543.7764
baseline_10_30,0.18621657409499562,164433032068.36414
baseline_10_30,0.2974325828508992,102948223111.02676
baseline_10_30,0.11686494672662065,262013176384.29523
baseline_10_30,0.26548465941499155,115336818207.48639
baseline_10_30,0.27670270550808146,110660847509.96054
baseline_10_30,0.20978007679238345,145963126565.76862
baseline_10_30,0.1820694549360297,168178434491.28656
baseline_10_30,0.27790281799475886,110182962953.62074
baseline_10_30,0.29983090717315136,102124748207.29633
baseline_10_30,0.20036574274584476,152821313065.7952
baseline_10_30,0.13117439660269878,233430888137.15454
baseline_10_30,0.12616724975031982,242694962127.01352
baseline_10_30,0.1978374687931591,154774300776.34573
baseline_10_30,0.11223385154764312,272824602181.85693
baseline_10_30,0.2262618741048331,135330603182.55914
baseline_10_30,0.2381374369684579,128581865537.92072
baseline_10_30,0.10642352448000086,287719806776.1557
baseline_10_30,0.1935321883663436,158217380572.69006
baseline_10_30,0.24900230028548628,122971377632.72339
baseline_10_30,0.25052609527861563,122223418944.72098
baseline_10_30,0.2097539687104433,145981294599.9281
baseline_10_30,0.10616760604537617,288413359219.3482
baseline_10_30,0.2895521404114557,105750058888.57135
baseline_10_30,0.17669382293038555,173294999179.9496
baseline_10_30,0.18390434053561266,166500452412.6161
baseline_10_30,0.14417841376552085,212376839917.39056
baseline_10_30,0.267670179026466,114395096275.53894
baseline_10_30,0.15990383166277827,191491070485.40445
baseline_10_30,0.2843558924363564,107682508835.91809
baseline_10_30,0.1601958108167788,191142051366.40308
baseline_10_30,0.17640601098449082,173577735412.40253
baseline_10_30,0.12444548123651962,246052774239.5645
baseline_10_30,0.29119645370194686,105152914846.84247
baseline_10_30,0.2111149702648795,145040192371.98172
baseline_10_30,0.13739122234944381,222868356334.60886
baseline_10_30,0.1572433642329819,194730989439.11252
baseline_10_30,0.2016364372326542,151858247051.31476
baseline_10_30,0.17773057078965865,172284125143.90558
baseline_10_30,0.10213777503947573,299792666209.82086
baseline_10_30,0.15751356221442112,194396948868.06326
baseline_10_30,0.20879693906202496,146650406070.97855
baseline_10_30,0.24399031572055957,125497423163.68153
baseline_10_30,0.29289502260978845,104543107721.62643
baseline_10_30,0.21595747074098623,141787898305.9046
baseline_10_30,0.25844913281252085,118476527921.0095
baseline_10_30,0.223290514140217,137131467575.89156
baseline_10_30,0.26993385238201106,113435775578.4169
baseline_10_30,0.1897802666862319,161345309680.94977
baseline_10_30,0.23483042781542895,130392624945.05194
baseline_10_30,0.17313363941755786,176858500767.57565
baseline_10_30,0.20081568852487694,152478903041.6322
baseline_10_30,0.16306149640531611,187782870725.72852
baseline_10_30,0.20910312051558635,146435671664.40695
baseline_10_30,0.21010135969013055,145739922602.04156
baseline_10_30,0.12115122635839685,252743259975.272
baseline_10_30,0.27474642241292835,111448788416.98969
baseline_10_30,0.14909153522477145,205378231927.5213
baseline_10_30,0.2817982944643337,108659834006.54974
baseline_10_30,0.15936242597748496,192141627563.76086
baseline_10_30,0.1519658170790646,201493707521.68762
baseline_10_30,0.29084462076629247,105280117676.4004
baseline_10_30,0.2506970728707689,122140061506.05362
baseline_10_30,0.2608082285108328,117404868989.98088
baseline_10_30,0.13840862893954745,221230107793.33163
baseline_10_30,0.2413387996623511,126876225218.08734
baseline_10_30,0.2035960280595465,150396627044.54987
baseline_10_30,0.2667218222285195,114801839774.4331
baseline_10_30,0.16637274707833466,184045502869.56662
baseline_10_30,0.19418947748162113,157681849176.00046
baseline_10_30,0.2580922510970515,118640353476.97867
baseline_10_30,0.1152960519027779,265578529312.03076
baseline_10_30,0.1494006300492003,204953325094.67703
baseline_10_30,0.1767030642540653,173285936093.31744
baseline_10_30,0.18240879897749881,167865563895.30582
baseline_10_30,0.18531376816630424,165234111867.73877
baseline_10_30,0.2945853567736619,103943238167.63791
baseline_10_30,0.17108566834611114,178975575194.7491
baseline_10_30,0.23613598684196593,129671704467.12076
baseline_10_30,0.12813510685081012,238967732203.7503
baseline_10_30,0.2110972573996215,145052362484.5456
baseline_10_30,0.23108885628109427,132503818628.87086
baseline_10_30,0.2788105655998621,109824230778.14116
baseline_10_30,0.22719815160539317,134772909389.71033
baseline_10_30,0.15644774197432357,195721302930.97327
baseline_10_30,0.2818653689068321,108633976634.22966
baseline_10_30,0.16492801074056312,185657704609.01135
baseline_10_30,0.16238725760763606,188562553188.8005
baseline_10_30,0.20701240381603941,147914595142.0079
baseline_10_30,0.27353960930949445,111940482685.92197
baseline_10_30,0.13794982678738818,221965888706.88394
baseline_10_30,0.13400507357490593,228499974537.95895
baseline_10_30,0.21019110265989682,145677697639.60358
baseline_10_30,0.20549772799226104,149004839123.94626
baseline_10_30,0.1310578823144714,233638415019.94302
baseline_10_30,0.23862980056633243,128316563258.87836
baseline_10_30,0.1818677715357179,168364937015.8455
baseline_10_30,0.14061438452447,217759769054.74234
baseline_10_30,0.21220404656558667,144295815256.09335
baseline_10_30,0.27986762640888435,109409424350.80905
baseline_10_30,0.20940501784230728,146224556676.48743
baseline_10_30,0.2346275106342447,130505394772.55232
baseline_10_30,0.22180442345033205,138050249059.52786
baseline_10_30,0.271783408553772,112663815877.35944
baseline_10_30,0.23034679258799975,132930680543.88235
baseline_10_30,0.2951540038270147,103742979945.37569
baseline_10_30,0.26386096122510794,116046556328.96115
baseline_10_30,0.15937961822700733,192120901282.43668
baseline_10_30,0.2752986513247875,111225230317.96025
baseline_10_30,0.18820244458195495,162697971154.61707
baseline_10_30,0.1969633895860332,155461154299.6852
baseline_10_30,0.19527605312804794,156804459171.1654
baseline_10_30,0.12815811869856586,238924823575.50378
baseline_10_30,0.23346186542159836,131156991504.91988
baseline_10_30,0.12696137367146287,241176942359.32657
baseline_10_30,0.1072716354865772,285445036434.21
baseline_10_30,0.21639251607441856,141502841481.32407
baseline_10_30,0.17741678905521327,172588829179.4872
